Fecha,Cuadrante,Celda,Latitud,Longitud,Altitud,Estrato,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
10-01-18,251,7920006,4.21738,-74.17425,3470,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10-01-18,251,7920006,4.21738,-74.17425,3470,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10-01-18,251,7920006,4.21738,-74.17425,3470,Arbustivo,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1
10-01-18,251,7920006,4.21738,-74.17425,3470,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7920006,4.21738,-74.17425,3470,Pisoteo,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
10-01-18,251,7920006,4.21738,-74.17425,3470,Heces,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
10-01-18,251,7920006,4.21738,-74.17425,3470,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7920006,4.21738,-74.17425,3470,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7920006,4.21738,-74.17425,3470,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7920006,4.21738,-74.17425,3470,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7920006,4.21738,-74.17425,3470,Urbanizacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7920006,4.21738,-74.17425,3470,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7920006,4.21738,-74.17425,3470,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7920006,4.21738,-74.17425,3470,Camino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-01-18,251,7920006,4.21738,-74.17425,3470,Plantula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-01-18,251,7920006,4.21738,-74.17425,3470,Roca expuesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09-01-18,251,7887401,4.21966,-74.17551,3488,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
09-01-18,251,7887401,4.21966,-74.17551,3488,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
09-01-18,251,7887401,4.21966,-74.17551,3488,Arbustivo,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
09-01-18,251,7887401,4.21966,-74.17551,3488,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-18,251,7887401,4.21966,-74.17551,3488,Pisoteo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-18,251,7887401,4.21966,-74.17551,3488,Heces,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
09-01-18,251,7887401,4.21966,-74.17551,3488,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-18,251,7887401,4.21966,-74.17551,3488,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-18,251,7887401,4.21966,-74.17551,3488,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-18,251,7887401,4.21966,-74.17551,3488,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-18,251,7887401,4.21966,-74.17551,3488,Urbanizacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-18,251,7887401,4.21966,-74.17551,3488,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-18,251,7887401,4.21966,-74.17551,3488,Potrero,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
09-01-18,251,7887401,4.21966,-74.17551,3488,Camino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09-01-18,251,7887401,4.21966,-74.17551,3488,Plantula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09-01-18,251,7887401,4.21966,-74.17551,3488,Roca expuesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-01-18,251,7757028,4.22854,-74.16806,3399,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10-01-18,251,7757028,4.22854,-74.16806,3399,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
10-01-18,251,7757028,4.22854,-74.16806,3399,Arbustivo,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1
10-01-18,251,7757028,4.22854,-74.16806,3399,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7757028,4.22854,-74.16806,3399,Pisoteo,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1
10-01-18,251,7757028,4.22854,-74.16806,3399,Heces,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10-01-18,251,7757028,4.22854,-74.16806,3399,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7757028,4.22854,-74.16806,3399,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7757028,4.22854,-74.16806,3399,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7757028,4.22854,-74.16806,3399,Basura,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
10-01-18,251,7757028,4.22854,-74.16806,3399,Urbanización,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7757028,4.22854,-74.16806,3399,Cuerpo de agua,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10-01-18,251,7757028,4.22854,-74.16806,3399,Potrero,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10-01-18,251,7757028,4.22854,-74.16806,3399,Camino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-01-18,251,7757028,4.22854,-74.16806,3399,Plantula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-01-18,251,7757028,4.22854,-74.16806,3399,Roca expuesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09-01-18,251,7748879,4.22913,-74.1677,3408,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
09-01-18,251,7748879,4.22913,-74.1677,3408,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
09-01-18,251,7748879,4.22913,-74.1677,3408,Arbustivo,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
09-01-18,251,7748879,4.22913,-74.1677,3408,Arboreo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
09-01-18,251,7748879,4.22913,-74.1677,3408,Pisoteo,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
09-01-18,251,7748879,4.22913,-74.1677,3408,Heces,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
09-01-18,251,7748879,4.22913,-74.1677,3408,Inundacion,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
09-01-18,251,7748879,4.22913,-74.1677,3408,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-18,251,7748879,4.22913,-74.1677,3408,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-18,251,7748879,4.22913,-74.1677,3408,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-18,251,7748879,4.22913,-74.1677,3408,Urbanización,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-18,251,7748879,4.22913,-74.1677,3408,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-18,251,7748879,4.22913,-74.1677,3408,Potrero,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
09-01-18,251,7748879,4.22913,-74.1677,3408,Camino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09-01-18,251,7748879,4.22913,-74.1677,3408,Plantula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09-01-18,251,7748879,4.22913,-74.1677,3408,Roca expuesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-01-18,251,7630654,4.23715,-74.18172,3672,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10-01-18,251,7630654,4.23715,-74.18172,3672,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10-01-18,251,7630654,4.23715,-74.18172,3672,Arbustivo,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10-01-18,251,7630654,4.23715,-74.18172,3672,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7630654,4.23715,-74.18172,3672,Pisoteo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7630654,4.23715,-74.18172,3672,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7630654,4.23715,-74.18172,3672,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7630654,4.23715,-74.18172,3672,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7630654,4.23715,-74.18172,3672,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7630654,4.23715,-74.18172,3672,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7630654,4.23715,-74.18172,3672,Urbanización,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7630654,4.23715,-74.18172,3672,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7630654,4.23715,-74.18172,3672,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-18,251,7630654,4.23715,-74.18172,3672,Camino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-01-18,251,7630654,4.23715,-74.18172,3672,Plantula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-01-18,251,7630654,4.23715,-74.18172,3672,Roca expuesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16-01-18,251,7875146,4.22056,-74.18398,3625,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-01-18,251,7875146,4.22056,-74.18398,3625,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-01-18,251,7875146,4.22056,-74.18398,3625,Arbustivo,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
16-01-18,251,7875146,4.22056,-74.18398,3625,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,251,7875146,4.22056,-74.18398,3625,Pisoteo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,251,7875146,4.22056,-74.18398,3625,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,251,7875146,4.22056,-74.18398,3625,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,251,7875146,4.22056,-74.18398,3625,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,251,7875146,4.22056,-74.18398,3625,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,251,7875146,4.22056,-74.18398,3625,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,251,7875146,4.22056,-74.18398,3625,Urbanización,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,251,7875146,4.22056,-74.18398,3625,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,251,7875146,4.22056,-74.18398,3625,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,251,7875146,4.22056,-74.18398,3625,Camino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16-01-18,251,7875146,4.22056,-74.18398,3625,Plantula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16-01-18,251,7875146,4.22056,-74.18398,3625,Roca expuesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16-01-18,235,7569507,4.24129,-74.18771,3515,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-01-18,235,7569507,4.24129,-74.18771,3515,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-01-18,235,7569507,4.24129,-74.18771,3515,Arbustivo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-01-18,235,7569507,4.24129,-74.18771,3515,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7569507,4.24129,-74.18771,3515,Pisoteo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-01-18,235,7569507,4.24129,-74.18771,3515,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7569507,4.24129,-74.18771,3515,Inundacion,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0
16-01-18,235,7569507,4.24129,-74.18771,3515,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7569507,4.24129,-74.18771,3515,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7569507,4.24129,-74.18771,3515,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7569507,4.24129,-74.18771,3515,Urbanización,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7569507,4.24129,-74.18771,3515,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7569507,4.24129,-74.18771,3515,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7569507,4.24129,-74.18771,3515,Camino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16-01-18,235,7569507,4.24129,-74.18771,3515,Plantula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16-01-18,235,7569507,4.24129,-74.18771,3515,Roca expuesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16-01-18,235,7545057,4.24311,-74.18777,3518,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-01-18,235,7545057,4.24311,-74.18777,3518,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-01-18,235,7545057,4.24311,-74.18777,3518,Arbustivo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-01-18,235,7545057,4.24311,-74.18777,3518,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7545057,4.24311,-74.18777,3518,Pisoteo,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1
16-01-18,235,7545057,4.24311,-74.18777,3518,Heces,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
16-01-18,235,7545057,4.24311,-74.18777,3518,Inundacion,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7545057,4.24311,-74.18777,3518,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7545057,4.24311,-74.18777,3518,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7545057,4.24311,-74.18777,3518,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7545057,4.24311,-74.18777,3518,Urbanización,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7545057,4.24311,-74.18777,3518,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7545057,4.24311,-74.18777,3518,Potrero,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-01-18,235,7545057,4.24311,-74.18777,3518,Camino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16-01-18,235,7545057,4.24311,-74.18777,3518,Plantula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16-01-18,235,7545057,4.24311,-74.18777,3518,Roca expuesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16-01-18,235,7593921,4.23979,-74.19781,3591,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-01-18,235,7593921,4.23979,-74.19781,3591,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-01-18,235,7593921,4.23979,-74.19781,3591,Arbustivo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-01-18,235,7593921,4.23979,-74.19781,3591,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7593921,4.23979,-74.19781,3591,Pisoteo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7593921,4.23979,-74.19781,3591,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7593921,4.23979,-74.19781,3591,Inundacion,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16-01-18,235,7593921,4.23979,-74.19781,3591,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7593921,4.23979,-74.19781,3591,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7593921,4.23979,-74.19781,3591,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7593921,4.23979,-74.19781,3591,Urbanización,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7593921,4.23979,-74.19781,3591,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7593921,4.23979,-74.19781,3591,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7593921,4.23979,-74.19781,3591,Camino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16-01-18,235,7593921,4.23979,-74.19781,3591,Plantula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16-01-18,235,7593921,4.23979,-74.19781,3591,Roca expuesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16-01-18,235,7487938,4.24694,-74.20696,3704,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-01-18,235,7487938,4.24694,-74.20696,3704,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-01-18,235,7487938,4.24694,-74.20696,3704,Arbustivo,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16-01-18,235,7487938,4.24694,-74.20696,3704,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7487938,4.24694,-74.20696,3704,Pisoteo,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1
16-01-18,235,7487938,4.24694,-74.20696,3704,Heces,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7487938,4.24694,-74.20696,3704,Inundacion,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
16-01-18,235,7487938,4.24694,-74.20696,3704,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7487938,4.24694,-74.20696,3704,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7487938,4.24694,-74.20696,3704,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7487938,4.24694,-74.20696,3704,Urbanización,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7487938,4.24694,-74.20696,3704,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7487938,4.24694,-74.20696,3704,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-18,235,7487938,4.24694,-74.20696,3704,Camino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16-01-18,235,7487938,4.24694,-74.20696,3704,Plantula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16-01-18,235,7487938,4.24694,-74.20696,3704,Roca expuesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-01-18,235,7536887,4.24357,-74.19337,3675,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15-01-18,235,7536887,4.24357,-74.19337,3675,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15-01-18,235,7536887,4.24357,-74.19337,3675,Arbustivo,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0
15-01-18,235,7536887,4.24357,-74.19337,3675,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7536887,4.24357,-74.19337,3675,Pisoteo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15-01-18,235,7536887,4.24357,-74.19337,3675,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7536887,4.24357,-74.19337,3675,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7536887,4.24357,-74.19337,3675,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7536887,4.24357,-74.19337,3675,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7536887,4.24357,-74.19337,3675,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7536887,4.24357,-74.19337,3675,Urbanización,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7536887,4.24357,-74.19337,3675,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7536887,4.24357,-74.19337,3675,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7536887,4.24357,-74.19337,3675,Camino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-01-18,235,7536887,4.24357,-74.19337,3675,Plantula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-01-18,235,7536887,4.24357,-74.19337,3675,Roca expuesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-01-18,235,7500206,4.24602,-74.19508,3707,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15-01-18,235,7500206,4.24602,-74.19508,3707,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15-01-18,235,7500206,4.24602,-74.19508,3707,Arbustivo,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
15-01-18,235,7500206,4.24602,-74.19508,3707,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7500206,4.24602,-74.19508,3707,Pisoteo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7500206,4.24602,-74.19508,3707,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7500206,4.24602,-74.19508,3707,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7500206,4.24602,-74.19508,3707,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7500206,4.24602,-74.19508,3707,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7500206,4.24602,-74.19508,3707,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7500206,4.24602,-74.19508,3707,Urbanización,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7500206,4.24602,-74.19508,3707,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7500206,4.24602,-74.19508,3707,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7500206,4.24602,-74.19508,3707,Camino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-01-18,235,7500206,4.24602,-74.19508,3707,Plantula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-01-18,235,7500206,4.24602,-74.19508,3707,Roca expuesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-01-18,235,7520579,4.2447,-74.1955,3744,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15-01-18,235,7520579,4.2447,-74.1955,3744,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15-01-18,235,7520579,4.2447,-74.1955,3744,Arbustivo,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
15-01-18,235,7520579,4.2447,-74.1955,3744,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7520579,4.2447,-74.1955,3744,Pisoteo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7520579,4.2447,-74.1955,3744,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7520579,4.2447,-74.1955,3744,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7520579,4.2447,-74.1955,3744,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7520579,4.2447,-74.1955,3744,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7520579,4.2447,-74.1955,3744,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7520579,4.2447,-74.1955,3744,Urbanización,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7520579,4.2447,-74.1955,3744,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7520579,4.2447,-74.1955,3744,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-18,235,7520579,4.2447,-74.1955,3744,Camino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-01-18,235,7520579,4.2447,-74.1955,3744,Plantula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-01-18,235,7520579,4.2447,-74.1955,3744,Roca expuesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
